,C=O/ M,O=CO/ M,O=CCO/ M,O=C(CO)CO/ M,O=C[C@H](O)CO/ M,OCC(O)CO/ M,OC[C@H](O)[C@H](O)CO/ M,OC[C@@H](O)[C@H](O)CO/ M,O=CC(O)(CO)CO/ M,O=C[C@H](O)[C@H](O)CO/ M,O=C(CO)[C@H](O)CO/ M,OC1COC(O)CO1/ M,O=C[C@@H](O)[C@H](O)CO/ M,O=C(CO)C(O)(CO)CO/ M,O=C([C@H](O)CO)[C@H](O)CO/ M,O=C([C@@H](O)CO)[C@H](O)CO/ M,O=C[C@@](O)(CO)[C@H](O)CO/ M,O=C[C@](O)(CO)[C@H](O)CO/ M,O=C[C@H](O)C(O)(CO)CO/ M,O=C[C@@H](O)[C@H](O)[C@H](O)CO/ M,O=C[C@@H](O)[C@@H](O)[C@H](O)CO/ M,O=C[C@H](O)[C@H](O)[C@H](O)CO/ M,O=C(CO)[C@H](O)[C@H](O)CO/ M,O=C[C@H](O)[C@@H](O)[C@H](O)CO/ M,O=C(CO)[C@@H](O)[C@H](O)CO/ M,OC[C@H](O)C(O)[C@@H](O)CO/ M,OC[C@H](O)[C@H](O)[C@H](O)CO/ M,OC[C@H](O)[C@@H](O)[C@H](O)CO/ M,CCCCCCCCCCCC/ M,O=C(CO)[C@](O)(CO)[C@H](O)CO/ M,O=C(CO)[C@@](O)(CO)[C@H](O)CO/ M,O=C(CO)[C@H](O)C(O)(CO)CO/ M,O=C([C@@H](O)CO)[C@H](O)[C@H](O)CO/ M,O=C([C@@H](O)CO)[C@@H](O)[C@H](O)CO/ M,O=C([C@H](O)CO)[C@H](O)[C@H](O)CO/ M,O=C([C@@H](O)[C@@H](O)CO)[C@H](O)CO/ M,O=C([C@@H](O)[C@H](O)CO)[C@H](O)CO/ M,O=C([C@@H](O)CO)[C@H](O)[C@@H](O)CO/ M,O=C([C@H](O)CO)C(O)(CO)CO/ M,O=C[C@@](O)(CO)[C@@H](O)[C@H](O)CO/ M,O=C[C@](O)(CO)[C@@H](O)[C@H](O)CO/ M,O=C[C@@](O)(CO)[C@H](O)[C@H](O)CO/ M,O=C[C@](O)(CO)[C@H](O)[C@H](O)CO/ M,O=C[C@H](O)[C@](O)(CO)[C@H](O)CO/ M,O=C[C@H](O)[C@@](O)(CO)[C@H](O)CO/ M,O=C[C@@H](O)[C@](O)(CO)[C@H](O)CO/ M,O=C[C@@H](O)[C@@](O)(CO)[C@H](O)CO/ M,O=C[C@H](O)[C@@H](O)C(O)(CO)CO/ M,O=C[C@@H](O)[C@@H](O)C(O)(CO)CO/ M,O=C[C@@](O)(CO)C(O)(CO)CO/ M,O=C[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO/ M,O=C[C@@H](O)[C@H](O)[C@H](O)[C@H](O)CO/ M,O=C(CO)[C@@H](O)[C@H](O)[C@H](O)CO/ M,O=C[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO/ M,O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO/ M,O=C[C@H](O)[C@H](O)[C@@H](O)[C@H](O)CO/ M,O=C[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)CO/ M,O=C[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO/ M,O=C(CO)[C@H](O)[C@H](O)[C@H](O)CO/ M,O=C(CO)[C@H](O)[C@@H](O)[C@H](O)CO/ M,O=C(CO)[C@@H](O)[C@@H](O)[C@H](O)CO/ M,O=C[C@@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO/ M,OC(C(O)C(C(CO)O)O)CO/ M,OCC(O)C(O)C(O)C(O)CO/ M,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO/ M,CCCCCCCCCCCCCC/ M,O=CC(O)C(O)C(O)C(O)C(O)CO/ M,O=C[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO/ M,OC[C@H](O)[C@@H](O)[C@H](O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)CO/ M,OC(=O)C(C)=O/ M,O=CC(=O)O/ M,OO/ M,O/ M,[OH-]/ M,OCC1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O/ M,C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O/ M,OC[C@H](O)[C@@](O)(CO)[C@H](O)CO/ M,OC[C@H](O)[C@](O)(CO)[C@H](O)CO/ M,OC[C@H](O)[C@H](O)[C@H](O)[C@@H](O)CO/ M,OC[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO/ M,OC[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO/ M,OC[C@H](O)[C@H](O)[C@@H](O)[C@H](O)CO/ M,OC[C@@H](O)C(O)(CO)[C@H](O)CO/ M,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO/ M,OC[C@@H](O)[C@H](O)[C@H](O)[C@H](O)CO/ M,OC[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)CO/ M,OC[C@H](O)[C@H](O)C(O)(CO)CO/ M,OC[C@@H](O)[C@H](O)C(O)(CO)CO/ M,OCC(O)(CO)C(O)(CO)CO/ M,OC[C@H](O)C(O)=C(O)[C@H](O)CO/ M,OC[C@@H](O)C(O)=C(O)[C@H](O)CO/ M,OCC(O)(CO)CO/ M,OC[C@@H](O)C(O)(CO)CO/ M,OCCO/ M,CO/ M,OC=CO/ M,OC=C(O)CO/ M,OC=C(O)[C@H](O)CO/ M,OCC(O)=C(O)CO/ M,OC=C(O)[C@H](O)[C@@H](O)CO/ M,OC=C(O)[C@H](O)[C@H](O)CO/ M,OC=C(O)C(O)(CO)CO/ M,OCC(O)=C(O)[C@H](O)CO/ M,OC=C(O)[C@](O)(CO)[C@@H](O)CO/ M,OC=C(O)[C@](O)(CO)[C@H](O)CO/ M,OC=C(O)[C@H](O)[C@@H](O)[C@@H](O)CO/ M,OC=C(O)[C@H](O)[C@@H](O)[C@H](O)CO/ M,OC=C(O)[C@H](O)[C@H](O)[C@@H](O)CO/ M,OC=C(O)[C@H](O)[C@H](O)[C@H](O)CO/ M,OC=C(O)[C@H](O)C(O)(CO)CO/ M,OCC(O)=C(O)[C@H](O)[C@@H](O)CO/ M,OCC(O)=C(O)[C@H](O)[C@H](O)CO/ M,OCC(O)=C(O)C(O)(CO)CO/ M,CaCl2/ M,
FRN098I,0.21433672571108256,0.0,0.003171229509807002,0.04768404986168401,0.0,0.0,0.000168126,0.0,0.01608307,0.0,0.010793794666666667,0.0,0.0,0.0,0.0,0.0023698153333333335,2.05e-05,0.0,0.0,0.0,0.010402617000000001,0.0,0.0,8.4e-06,0.002185673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002324494,0.0,0.0,0.0,0.0,0.0,8.010000000000001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035725533333333333,0.0,0.0,4.1333333333333333e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN098J,0.2038061633509756,0.0,0.00964375242908763,0.03961609823395958,0.0,0.0,0.0002569966666666667,0.0,0.018740542666666665,1.0266666666666666e-06,0.009610403333333333,0.0,0.0,0.0,0.0,0.0029802413333333334,0.00042902533333333335,0.0,0.0,0.0,0.011488733666666667,0.0,0.0,0.0,0.0023844406666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003631196,0.0,0.0,0.0,0.0,0.0,5.46e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029327499999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN099A,0.05518676206419035,0.0,0.0009200524919576292,0.001983988303536062,0.005332290353667584,0.0,6.212533333333334e-05,0.0,0.0017587159999999998,1.8200000000000002e-06,4.266666666666667e-06,0.0,1.4966666666666667e-05,0.0,1.5800000000000001e-06,0.0,1.5333333333333334e-06,0.0,0.0,0.0,1.05e-06,0.0,0.0,3.9e-07,0.0,0.0,0.0,0.0,0.0,6.166666666666667e-07,0.0,0.0,0.0,1.03e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7e-07,6.666666666666666e-07,0.0,0.0,0.0,0.0,4.866666666666666e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN099B,0.054077302829685474,0.0,0.0011434713064897902,0.0023644623141374763,0.00533125280553103,0.0,0.00023147833333333332,3.0799999999999997e-06,0.0030348513333333335,0.0,0.0,0.0,1.5833333333333333e-06,0.0,0.0,0.0,3.833333333333334e-06,0.0,0.0,0.0,8.866666666666666e-06,0.0,0.0,0.0,4.1733333333333336e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.966666666666666e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.133333333333333e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2933333333333334e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN099C,0.05064530020474132,0.0,0.0030835607594739754,0.006423039649842795,0.005412094975180995,0.0,0.0012673813333333335,6.8197e-05,0.003301318333333333,3.6333333333333334e-06,0.0,0.0,0.0032848913333333334,0.0,0.0,0.0,0.0008679896666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020109986666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7333333333333334e-07,0.0,0.0,0.0,0.0,0.0,0.00013037033333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1466666666666665e-05,5.566666666666667e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.733333333333333e-07,3.8333333333333335e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN099D,0.01845145188992808,0.0,0.0023973240719989478,0.006508615648544315,0.005486901822307398,0.0,5.733333333333334e-06,0.0005508956666666667,0.005142553333333333,0.0,0.0005728556666666667,0.0,0.0,0.0,0.0,0.0,0.0017038513333333333,0.0,0.0,0.0,6.200000000000001e-06,0.0,0.0,0.0,0.0036068623333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.499999999999999e-06,6.7633333333333335e-06,0.0,0.0,0.0,0.0,0.0,0.0008584980000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014763983333333335,4.9e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.93e-06,0.0,3.2099999999999998e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN099E,0.013384174772446453,0.0,0.004394807834247653,0.012765974549442819,0.005445366287368039,0.0,0.000339504,2.536666666666667e-05,0.009677333333333335,0.0,0.0,0.0,0.0005224823333333334,0.0,3.24e-06,1.2166666666666667e-05,0.00049416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000590479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002848036666666666,0.0,0.0,0.0,0.0,0.0,5.439166666666666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0766666666666666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5933333333333332e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN099F,0.0011270805796179545,0.0,0.008692434718365071,0.034766121421581773,0.005666809008312766,0.0,0.0,0.0015221406666666665,0.011631853333333332,0.0,0.000217307,0.0,0.0,0.0,2.316666666666667e-06,1.4866666666666665e-06,0.000854768,0.0,0.0,0.0,0.0008623916666666668,0.0,0.0,0.0,0.003983995333333333,0.0,0.0,4.1000000000000004e-07,0.0,8.599999999999999e-07,0.0,0.0,1.23e-05,4.009999999999999e-05,0.0,0.0,0.0,0.0,0.0,0.004656955666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004255703666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN099G,0.0011217520718992133,0.0,0.011398275040354513,0.05797009938283746,0.005851744175973834,0.0,0.0,0.002250004,0.013365232666666666,0.0,0.0010372613333333332,0.0,2.1933333333333332e-05,0.0,0.0,0.0,0.0006261506666666667,0.0,0.0,0.0,0.0020009803333333335,0.0,0.0,0.0,0.003248484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.206666666666666e-05,0.00013413333333333333,0.0,0.0,0.0,0.0,0.0,0.0050574343333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005011690666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN100A,0.0,0.0,0.0009976556,0.036429367100000005,0.0002568693,0.0,5.43188e-05,0.00022057624999999997,4.985e-06,2.0250000000000002e-07,0.00042163179999999995,0.0,4.575e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004336361350000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004445301049999999,1.7499999999999997e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.127e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN100B,0.0,0.0,0.0011296529000000002,0.036799676749999996,0.0015401378999999999,0.0,0.00017264425,0.0003557333,0.0,2.6e-07,0.0011154966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004848026900000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049164199999999995,2.04e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0105e-06,0.0,0.0,0.0,0.0,1.525e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN100C,0.0,0.0,0.0025899402500000005,0.038039000149999995,0.005502539,0.0,0.0023401127,0.0027062242500000004,0.0,2.0449999999999998e-07,0.004524075749999999,0.0,4.0300000000000005e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.485e-06,0.0,0.0,0.0,0.0,0.0,0.0045271897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051324424,3.9400000000000006e-07,0.0,0.0,0.0,0.0,0.0,2.69e-07,0.0,6.9015e-06,4.55e-06,2.735e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN103,0.1963314953375535,0.0,0.00556512781276824,0.04134413528724816,0.0,0.0,0.0001991882,0.0009533414999999999,0.014091386850000002,0.0,0.01071352855,0.0,0.0,0.0,0.0,0.0028879145,6.165335e-05,0.0,0.0,0.0,0.00883911195,0.0,0.0,0.0,0.002094001,0.0,0.0,0.0,0.0,4.2850000000000006e-07,0.0,0.0,0.0015046972499999998,0.00122858515,0.0,0.0,0.0,0.0,0.0,0.0018216238500000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00297454465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN104A,0.2162884732631579,0.0,0.0,0.048051407157894736,0.0,0.0,2.205e-06,0.0001575828,0.00232973085,8.905e-07,0.00813750025,0.0,1.309e-06,0.0,3.7719999999999996e-06,0.00035092064999999996,0.0,0.0018312358000000001,0.0,0.0,0.00143826465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6200000000000002e-06,0.0,0.0,7.735685e-05,1.6333249999999998e-05,0.0,0.0,0.0,0.0,0.0,5.220275e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00050871765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3e-06,9.300000000000001e-07,1.3199999999999999e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN104B,0.21089305599999997,0.0,0.0,0.04646533370000001,0.0,0.0,1.0299999999999999e-06,0.0,0.0008931457,0.0,0.0069849523499999995,0.0,4.315e-06,0.0,0.0,5.2218350000000005e-05,0.0,0.0014214322500000001,0.0,0.0,0.00053874155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN105A,0.19991620400000001,0.0,0.011102586150000001,0.0373787295,0.0,0.0,0.0003067273888888889,0.0003368588333333333,0.01904125527777778,6.929444444444445e-06,0.010894885277777778,0.0,6.311111111111111e-06,0.0,0.0,0.005422529222222222,0.0009050256666666666,0.009305307333333335,0.0,0.0,0.014301416722222222,0.0,0.0,0.0,0.0,0.0,2.5972222222222223e-06,0.0,0.0,9.444444444444444e-07,0.0,0.0,0.003671642777777777,0.0009335426666666666,0.0,0.0,0.0,0.0,0.0,0.00013887344444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006546493333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN105B,0.1857972608,0.0,0.011276866899999998,0.034050786699999995,0.0,0.0,0.0,0.0,0.0153957570625,0.00981873325,0.0076861981875,0.0,0.0,0.0,0.0,0.0020891636250000003,0.0,0.0,0.0,0.0014236642500000001,0.0078194124375,0.0,0.009957664375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00331687725,0.000558262875,0.0,0.0,0.0,0.0,0.0,0.0004561335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015342605625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN106A,0.1832511748,0.0,0.0,0.0024721908500000005,0.006398936500000001,0.0,0.0005814353,0.0006655383,0.0084684234,5.3131800000000005e-05,3.5147899999999996e-05,0.0,0.0008436298999999999,0.0,5.555930000000001e-05,2.51701e-05,0.00056763075,0.0,0.0,0.0,9.05466e-05,0.0,0.0,1.008e-06,0.00211032045,0.0,5.2099999999999997e-08,7.695e-07,0.0,2.8515000000000004e-07,0.0,0.0,0.0,0.0003493497,0.0,0.0,0.0,0.0,0.0,3.5638050000000003e-05,0.0,8.78215e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4152349999999998e-05,1.25645e-06,1.725e-07,0.0,0.0,3.655e-06,0.0,8.304999999999999e-08,4.830000000000001e-07,3.39665e-06,0.0,3.5709999999999994e-06,6.600000000000001e-08,0.0,0.0,6.57e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
FRN106B,0.1879137834744849,0.0,0.0,0.0061773897537869,0.007354184467015111,0.0,0.0010957348999999998,0.0009698938499999998,0.014020454549999997,1.5209999999999998e-05,0.0016450081999999997,0.0,0.0008158085999999999,0.0,0.00048714714999999995,6.689369999999999e-05,0.0014076614499999999,0.0,0.0,0.0,7.775000000000001e-07,0.0,0.0,2.0039999999999998e-05,0.00355176865,0.0,1.806e-06,0.0,0.0,1.98e-07,0.0,0.0,0.0,0.00109528825,0.0,0.0,0.0,0.0,0.0,3.5132499999999996e-05,0.0,6.40551e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.264189999999999e-05,6.168115e-05,1.8404499999999996e-05,0.0,0.0,0.0,1.2770000000000002e-06,5.895e-08,1.5699999999999998e-06,5.5345e-06,6.881e-07,9.125500000000001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
